0.012131829,-0.307585031,-0.732321501
0.335102916,-0.495237112,-0.745780826
0.786315382,-0.495835483,-0.755037308
1.100595832,-0.490314901,-0.60105741
1.426062226,-0.496841848,-0.739964128
1.799100876,-0.488044024,-0.758034229
2.215232849,-0.545500994,-0.760276079
2.745299339,-0.521092653,-0.749683797
2.994909286,-0.842545569,-0.75451076
3.329688072,-1.037462711,-0.75937897
3.417973518,-0.606814146,-0.752892971
3.407744408,-0.153621301,-0.746353984
3.469830751,0.21329546,-0.7493909
3.079739332,0.251037866,-0.751003206
2.701087952,0.240700662,-0.740311027
2.238395929,0.250801504,-0.749925137
1.735592604,0.261886656,-0.750270903
1.111417294,0.262355238,-0.743107975
0.884997964,0.239622802,-0.746045291
0.512040019,0.294534713,-0.742117047
0.083811142,0.280639976,-0.754188716
-0.314206749,0.255100667,-0.74908489
-0.5776636,0.013874646,-0.743882537
-0.531706572,-0.352777779,-0.750468969
-0.184813991,-0.420968324,-0.764677167
0.22885558,-0.448969752,-0.712873161
0.555357337,-0.345767915,-0.450418383
