-0.036402635276317596,-0.025525938719511032,-0.05750942975282669,0,0,0
-0.036269411444664,-0.025679755955934525,-0.05742090195417404,0,0,0
-0.03624182194471359,-0.025676896795630455,-0.05740678682923317,0,0,0
-0.03620031103491783,-0.025681782513856888,-0.05739371478557587,0,0,0
-0.03617939352989197,-0.025681819766759872,-0.05738033726811409,0,0,0
-0.03617133945226669,-0.0256891380995512,-0.057372190058231354,0,0,0
-0.036164578050374985,-0.02569456771016121,-0.0573541596531868,0,0,0
-0.03616038337349892,-0.025705281645059586,-0.057339251041412354,0,0,0
-0.03614635765552521,-0.02570703998208046,-0.057318590581417084,0,0,0
-0.03614277020096779,-0.025711454451084137,-0.05731201171875,0,0,0
-0.03614397346973419,-0.02570926398038864,-0.05729983001947403,0,0,0
-0.036159299314022064,-0.025701699778437614,-0.05729416012763977,0,0,0
-0.036163587123155594,-0.02569064125418663,-0.057277023792266846,0,0,0
-0.036173637956380844,-0.02567533776164055,-0.057262830436229706,0,0,0
-0.03619200363755226,-0.025656109675765038,-0.05725625529885292,0,0,0
-0.03620915487408638,-0.025638742372393608,-0.05724178999662399,0,0,0
-0.03623161464929581,-0.0256198737770319,-0.057232536375522614,0,0,0
-0.03625692054629326,-0.025597501546144485,-0.057234808802604675,0,0,0
-0.03625083714723587,-0.025575019419193268,-0.057226963341236115,0,0,0
-0.03624685853719711,-0.025554627180099487,-0.057225458323955536,0,0,0
-0.036256395280361176,-0.025529876351356506,-0.05723261088132858,0,0,0
-0.036286063492298126,-0.0255206860601902,-0.057242169976234436,0,0,0
-0.03631395474076271,-0.02551332488656044,-0.05724461376667023,0,0,0
-0.036317378282547,-0.025501932948827744,-0.05724538862705231,0,0,0
-0.03631013631820679,-0.025487491860985756,-0.05723460763692856,0,0,0
-0.03631642088294029,-0.025477459654211998,-0.05722154676914215,0,0,0
-0.036324311047792435,-0.025477105751633644,-0.05720698833465576,0,0,0
-0.03632790595293045,-0.025469891726970673,-0.05718455836176872,0,0,0
-0.03633321449160576,-0.025484595447778702,-0.057163238525390625,0,0,0
-0.03633580729365349,-0.025487422943115234,-0.05713794007897377,0,0,0
-0.03633732721209526,-0.025497527793049812,-0.0571155920624733,0,0,0
-0.03634576126933098,-0.0255054272711277,-0.05709458515048027,0,0,0
-0.036360178142786026,-0.02551858313381672,-0.05707581341266632,0,0,0
-0.03636230155825615,-0.0255241971462965,-0.05704859271645546,0,0,0
-0.036376308649778366,-0.02553820237517357,-0.05702216178178787,0,0,0
-0.03639949858188629,-0.025546768680214882,-0.05700448527932167,0,0,0
-0.03642776608467102,-0.02555152401328087,-0.05697859823703766,0,0,0
-0.03645021840929985,-0.0255542304366827,-0.056956227868795395,0,0,0
-0.03649132326245308,-0.025537433102726936,-0.056942857801914215,0,0,0
-0.03652185946702957,-0.02552339993417263,-0.05692455172538757,0,0,0
-0.03656536713242531,-0.025494195520877838,-0.05691748857498169,0,0,0
-0.0366157591342926,-0.025442957878112793,-0.05691874772310257,0,0,0
-0.03664940223097801,-0.025394083932042122,-0.05691293627023697,0,0,0
-0.036687690764665604,-0.025339126586914062,-0.05690092593431473,0,0,0
-0.03674378991127014,-0.025263946503400803,-0.056915465742349625,0,0,0
-0.036770522594451904,-0.025212474167346954,-0.05691663175821304,0,0,0
-0.03680533170700073,-0.025153279304504395,-0.05693895369768143,0,0,0
-0.036831196397542953,-0.025081049650907516,-0.05696306377649307,0,0,0
-0.0368390791118145,-0.025022801011800766,-0.05698394775390625,0,0,0
-0.0368361622095108,-0.024970633909106255,-0.056992482393980026,0,0,0
-0.03686276078224182,-0.024901820346713066,-0.05701923370361328,0,0,0
-0.03687192127108574,-0.024855144321918488,-0.05702449381351471,0,0,0
-0.03689844161272049,-0.02480875886976719,-0.05704952031373978,0,0,0
-0.036892570555210114,-0.024768639355897903,-0.0570530891418457,0,0,0
-0.03689298406243324,-0.024721991270780563,-0.057059891521930695,0,0,0
-0.03689424693584442,-0.024681365117430687,-0.0570574626326561,0,0,0
-0.03690345957875252,-0.024630378931760788,-0.05707067623734474,0,0,0
-0.03689035400748253,-0.02459273859858513,-0.05708572268486023,0,0,0
-0.0368611216545105,-0.024565059691667557,-0.05708104372024536,0,0,0
-0.03685452416539192,-0.024535752832889557,-0.05707965046167374,0,0,0
-0.0368570014834404,-0.0245050135999918,-0.057073697447776794,0,0,0
-0.03683905303478241,-0.024481140077114105,-0.05705976113677025,0,0,0
-0.03681572526693344,-0.024460256099700928,-0.0570647269487381,0,0,0
-0.036776166409254074,-0.024431265890598297,-0.05706408619880676,0,0,0
-0.03676547482609749,-0.024412497878074646,-0.05706629157066345,0,0,0
-0.03675653412938118,-0.02439708262681961,-0.05706013739109039,0,0,0
-0.03673911839723587,-0.024383950978517532,-0.05705767869949341,0,0,0
-0.036707840859889984,-0.024373268708586693,-0.05706710368394852,0,0,0
-0.036686819046735764,-0.024360304698348045,-0.0570795014500618,0,0,0
-0.03667148947715759,-0.024349266663193703,-0.05708949640393257,0,0,0
-0.03665383160114288,-0.02434009686112404,-0.057095564901828766,0,0,0
-0.03662791848182678,-0.024329861626029015,-0.057093895971775055,0,0,0
-0.036597512662410736,-0.02431664429605007,-0.05709010362625122,0,0,0
-0.03656947612762451,-0.0242887232452631,-0.05709121748805046,0,0,0
-0.03655177354812622,-0.024270884692668915,-0.057091549038887024,0,0,0
-0.036532867699861526,-0.024243516847491264,-0.05708674341440201,0,0,0
-0.03650946915149689,-0.024215975776314735,-0.05709754675626755,0,0,0
-0.036490969359874725,-0.024191787466406822,-0.05711161345243454,0,0,0
-0.03647047281265259,-0.024171384051442146,-0.0571206770837307,0,0,0
-0.03645569458603859,-0.024150166660547256,-0.05713595449924469,0,0,0
-0.0364440456032753,-0.024129372090101242,-0.0571640208363533,0,0,0
-0.036441825330257416,-0.024111175909638405,-0.057166941463947296,0,0,0
-0.03643875941634178,-0.024095818400382996,-0.057175412774086,0,0,0
-0.036435630172491074,-0.02408912032842636,-0.05717559903860092,0,0,0
-0.03643329441547394,-0.024085504934191704,-0.05717397481203079,0,0,0
-0.0364348366856575,-0.024082552641630173,-0.05716291815042496,0,0,0
-0.036452122032642365,-0.02407868392765522,-0.05715364217758179,0,0,0
