-0.04318685829639435,-0.03780187666416168,-0.012751743197441101,0,0,0,0.0049507408402860165,0.0022974282037466764,-0.00035523256519809365,0,0,0
-0.043258972465991974,-0.03790001943707466,-0.012647672556340694,0,0,0,0.004782339558005333,0.001887436956167221,-0.00018765180720947683,0,0,0
-0.04331205040216446,-0.038027189671993256,-0.012472860515117645,0,0,0,0.0047231088392436504,0.0017890364397317171,-0.00013960689830128103,0,0,0
-0.043367911130189896,-0.038139708340168,-0.012317324988543987,0,0,0,0.004619250074028969,0.0018119321903213859,5.8759535022545606e-05,0,0,0
-0.0433206781744957,-0.03821318969130516,-0.012209110893309116,0,0,0,0.004742504097521305,0.001714852754957974,0.00035767717054113746,0,0,0
-0.04341442137956619,-0.0383295938372612,-0.01215687207877636,0,0,0,0.0041879224590957165,0.0014871006133034825,0.00025953195290639997,0,0,0
-0.043566808104515076,-0.038473017513751984,-0.01231853011995554,0,0,0,0.003964726813137531,0.0013327134074643254,-0.0001729099894873798,0,0,0
-0.043683551251888275,-0.03866127133369446,-0.012536580674350262,0,0,0,0.003973292652517557,0.0012863889569416642,-0.000645926222205162,0,0,0
-0.043660447001457214,-0.038754675537347794,-0.012844647280871868,0,0,0,0.004259546287357807,0.00147011608351022,-0.0010924017988145351,0,0,0
-0.0435028076171875,-0.038824740797281265,-0.013105913065373898,0,0,0,0.004903116729110479,0.0013717887923121452,-0.0012368508614599705,0,0,0
-0.04335664212703705,-0.03888019919395447,-0.013168849050998688,0,0,0,0.005015200935304165,0.0013014794094488025,-0.0009244619868695736,0,0,0
-0.043357640504837036,-0.038883257657289505,-0.013067753985524178,0,0,0,0.004632662981748581,0.0015924263279885054,-0.00048789801076054573,0,0,0
-0.043293748050928116,-0.038788802921772,-0.012965386733412743,0,0,0,0.004862258676439524,0.0017886823043227196,-0.00047657726099714637,0,0,0
-0.04320777952671051,-0.03883354738354683,-0.012979690916836262,0,0,0,0.004784100688993931,0.0015528567600995302,-0.0004316638223826885,0,0,0
